environ_var_code,woreda_name,WID,week_epidemiar,ref_value,ref_sd,ref_n,ref_max,ref_uq,ref_median,ref_lq,ref_min,old_environ_var_code
savi,Quara,13,1,0.167589688983126,0.0104264255176477,15,0.189464215423782,0.176175867840807,0.165987726173149,0.157617688937848,0.154758659019943,savi
evi,Quara,13,1,0.151409910316467,0.0101548351178535,15,0.172627518019024,0.159708867811995,0.149844755076595,0.141525607636088,0.139067106384885,evi
ndwi5,Quara,13,1,-0.127323935919224,0.00527273967022196,15,-0.121491152999597,-0.123441299358081,-0.12524989041254,-0.13233723942105,-0.138406519239645,ndwi5
ndwi6,Quara,13,1,-0.098356235462298,0.0127618174844904,15,-0.0773749636771093,-0.0870104093481955,-0.0967455704568343,-0.108220640295801,-0.120096687506842,ndwi6
tmpart,Quara,13,2,0.267012626069045,0.498624818694704,15,1.50381606734408,0.217167631864967,0,0,0,tmpart
tmpac,Quara,13,2,12.4879564726091,29.8509686908349,15,113.194434481485,5.88830266054666,0.711753989420883,0.00665511257444591,0,tmpac
totprec,Quara,13,2,12.2378697868501,29.9449571120873,15,113.194434481485,5.88830266054666,0.662654049370375,0,0,pmmc
lst_day,Quara,13,2,36.8941358930957,2.22772414755078,15,40.2730626422078,38.6512087696441,36.195403791966,34.9546394759645,33.907109109532,lstd
lst_mean,Quara,13,2,28.2254696075213,1.48912257752338,15,30.5545813516299,29.6472630197549,28.0158114763892,26.8360059201976,25.9136520697703,lstm
lst_night,Quara,13,2,19.5568211153064,0.994106453086148,15,20.9811251292876,20.2752755545551,19.8143213246941,18.6445452040745,17.9204619199646,lstn
ndvi,Quara,13,2,0.291650796296855,0.0168366230366047,15,0.314039056125948,0.30613661102917,0.291165829865963,0.278189521470233,0.258738872939523,ndvi
savi,Quara,13,2,0.162868697961426,0.00988756284567173,15,0.180469999846381,0.170750792511817,0.161386626231601,0.153432550346995,0.150285149450001,savi
evi,Quara,13,2,0.146757557118642,0.00961167308305327,15,0.163917900679274,0.154254225501097,0.145361853992448,0.13747471773017,0.134558318351322,evi
ndwi5,Quara,13,2,-0.127632292585842,0.00560167179817132,15,-0.119837465025937,-0.123000542201595,-0.125896148918308,-0.132640563913736,-0.137767692177016,ndwi5
ndwi6,Quara,13,2,-0.102242555242331,0.0122021897742016,15,-0.080470257959014,-0.0934801905500672,-0.100591484212799,-0.111465747734301,-0.122868424304961,ndwi6
tmpart,Quara,13,3,0.0858592539283175,0.230053794322988,15,0.773719296782656,0,0,0,0,tmpart
tmpac,Quara,13,3,8.91614393916035,19.7445695536015,15,67.7354828179324,4.70185602372511,0.344007156433416,0,0,tmpac
totprec,Quara,13,3,8.91614393916035,19.7445695536015,15,67.7354828179324,4.70185602372511,0.344007156433416,0,0,pmmc
lst_day,Quara,13,3,37.6423414101879,1.92392543525508,15,40.4712490239288,39.0749247571566,38.0881945338735,36.3308514015675,34.2195425999024,lstd
lst_mean,Quara,13,3,28.8484726935948,1.4209712434241,15,30.4670625363931,30.1274973075309,29.3215587745237,27.5851461052065,26.269827313994,lstm
lst_night,Quara,13,3,20.0546146593908,1.13393393876815,15,22.0636795609067,20.9754355088024,20.2509329670035,18.9729641360685,18.2946611182531,lstn
ndvi,Quara,13,3,0.282378526858771,0.0164650138120003,15,0.306642350267623,0.296802116761946,0.28034940549446,0.269702059495883,0.249757691863452,ndvi
savi,Quara,13,3,0.15922097183639,0.00977102994617175,15,0.17547728029389,0.167239399456618,0.157210147459825,0.149230513864454,0.146342853563608,savi
evi,Quara,13,3,0.143158946104867,0.00943526435897875,15,0.15894800522951,0.150646817321068,0.140990100354162,0.133449205209069,0.130747500955883,evi
ndwi5,Quara,13,3,-0.127327020496152,0.00509115749534859,15,-0.119419403509916,-0.122167502160566,-0.127807792049229,-0.130107220890366,-0.135813959451999,ndwi5
ndwi6,Quara,13,3,-0.105358352860219,0.010362760366714,15,-0.0883340540192703,-0.0968865435430733,-0.105721219312511,-0.11096411150371,-0.123651454860701,ndwi6
tmpart,Quara,13,4,0.0138750414545795,0.0361186315303952,15,0.13196290264215,0,0,0,0,tmpart
tmpac,Quara,13,4,8.69374735313601,15.5886677349085,15,55.0631188246658,12.4618193197736,0.167299800688498,0,0,tmpac
totprec,Quara,13,4,8.6608093662121,15.607741032565,15,55.0631188246658,12.4618193197736,0.0640430769361642,0,0,pmmc
lst_day,Quara,13,4,39.3823258319173,1.56974164312102,15,42.6735601472223,40.2461221587658,39.8023671016374,38.5170789852285,36.8253362811796,lstd
lst_mean,Quara,13,4,30.0807820715568,1.14493225951599,15,32.9849584463571,30.4626652016972,30.0952609634923,29.0767398058858,28.5817763530594,lstm
lst_night,Quara,13,4,20.7792506771765,1.1354232688066,15,23.2963567913058,21.5071183089161,20.5152943551675,20.056596181511,19.1749026172437,lstn
ndvi,Quara,13,4,0.273553558659324,0.0143154365241174,15,0.296430519097058,0.286862505259795,0.271414432778446,0.263426256751911,0.246402566021367,ndvi
savi,Quara,13,4,0.155861492287593,0.00899012953852778,15,0.171560910591952,0.163296275236083,0.153612502613607,0.147655253279306,0.144179110035185,savi
evi,Quara,13,4,0.139867410524593,0.00864717544511596,15,0.155004075700774,0.146774360374126,0.137777009001751,0.132169597334605,0.12855188162952,evi
ndwi5,Quara,13,4,-0.127415657334657,0.00495851218789833,15,-0.119887340812406,-0.122951428498282,-0.128490132991333,-0.130139708676636,-0.136554555975392,ndwi5
ndwi6,Quara,13,4,-0.109177492662454,0.010073261550953,15,-0.0956534748553157,-0.101270638150913,-0.108709235918755,-0.113741183696892,-0.127313201639339,ndwi6
tmpart,Quara,13,5,0.00300944142276823,0.00837596460508547,15,0.031704994795442,0,0,0,0,tmpart
tmpac,Quara,13,5,7.36127555238289,11.3838063124661,15,36.1408904959638,11.6412410693881,0.787191961572295,0.139753974440891,0,tmpac
totprec,Quara,13,5,7.35300083654528,11.3894863395935,15,36.1408904959638,11.6412410693881,0.787191961572295,0.131101004668734,0,pmmc
lst_day,Quara,13,5,40.2736156593671,1.87996352129296,15,42.1772148352232,41.6666555265865,41.0552242274241,38.7969786406044,35.9037570883322,lstd
lst_mean,Quara,13,5,30.7497679621621,1.28727967705264,15,32.1672582238604,31.7498268532704,31.4208891833886,29.5141829513197,28.2940722340384,lstm
lst_night,Quara,13,5,21.2260067558204,1.09787413417412,15,22.6090859501131,22.0922356554693,21.5614582385933,20.7096524058249,19.1182647153362,lstn
ndvi,Quara,13,5,0.26516871532234,0.0135517519407931,15,0.285360115237359,0.278270994324806,0.264264214528813,0.254300897053219,0.240177132444954,ndvi
savi,Quara,13,5,0.15246421132828,0.00843202254386083,15,0.167467886929503,0.159441548348459,0.151056215040207,0.145011686862189,0.140257454110945,savi
evi,Quara,13,5,0.136480623620874,0.00808532455270142,15,0.150925152939223,0.142957452762446,0.135099403260762,0.129414652239422,0.124838550080063,evi
ndwi5,Quara,13,5,-0.128245114303495,0.00461584089238798,15,-0.120490779035444,-0.124545480752527,-0.128777844280177,-0.13055065417902,-0.137132142821766,ndwi5
ndwi6,Quara,13,5,-0.113613225582483,0.00957561003963603,15,-0.100202275151237,-0.1053366828391,-0.113072478386623,-0.116562499696814,-0.131474913380523,ndwi6
tmpart,Quara,13,6,0.0117370823037567,0.0436472706298542,15,0.169457327571124,0,0,0,0,tmpart
tmpac,Quara,13,6,7.64998773006126,18.1551119464933,15,68.8281133822182,5.76340259293022,0.126564487069688,0,0,tmpac
totprec,Quara,13,6,7.64984373694537,18.1551769445813,15,68.8281133822182,5.76340259293022,0.126564487069688,0,0,pmmc
lst_day,Quara,13,6,41.2246805684298,1.72254897548897,15,43.3054802069551,42.5536843443251,41.2198393860242,40.5332926444768,36.4170734994413,lstd
lst_mean,Quara,13,6,31.4192455329555,1.4266723614135,15,33.2542098435882,32.1763618335358,31.5954039576818,30.9362280038466,27.3153232850833,lstm
lst_night,Quara,13,6,21.613810513019,1.28455299243182,15,23.2029394906224,22.5608443661033,21.7716826832904,21.2058499300447,18.213573100071,lstn
ndvi,Quara,13,6,0.258062424462908,0.0124351045333129,15,0.275118963221179,0.269842752164601,0.255813173661025,0.245526001916386,0.237626709623025,ndvi
savi,Quara,13,6,0.149731765273842,0.00770493011110608,15,0.16123360723289001,0.155692151424795,0.149699723821621,0.143758282408374,0.137638108293685,savi
evi,Quara,13,6,0.133783902057298,0.00734023165985379,15,0.144848595739837,0.139256922006401,0.133928118716533,0.128091639734706,0.122363601482793,evi
ndwi5,Quara,13,6,-0.128463936395019,0.00419477338144595,15,-0.121526576348158,-0.125075062687956,-0.127366059086132,-0.132674603081855,-0.135342306334967,ndwi5
ndwi6,Quara,13,6,-0.117197140096896,0.00833798885499606,15,-0.105470654431693,-0.109870436247478,-0.118138823155443,-0.122196987065236,-0.132417655437728,ndwi6
tmpart,Quara,13,7,0.00392189337850837,0.0151321867391586,15,0.0586211465080457,0,0,0,0,tmpart
tmpac,Quara,13,7,11.8269664116713,21.476219066689,15,77.1082916181657,18.8051319354995,0.393340349265047,0.0186533632572448,0,tmpac
totprec,Quara,13,7,11.819141967407,21.4808108478377,15,77.1082916181657,18.8051319354995,0.393340349265047,0,0,pmmc
lst_day,Quara,13,7,41.4548985941631,1.58393143481776,15,44.5712987420272,42.231513326539,41.0251426280736,40.5238194051129,38.8017631900741,lstd
lst_mean,Quara,13,7,31.7868525160358,1.32139625544591,15,34.0447841046335,32.4238552121112,31.6756252412357,31.0063962055912,29.1532601913951,lstm
lst_night,Quara,13,7,22.1188064446562,1.2385570737308,15,23.9921660414257,22.980396862015,22.3631761652933,21.5217547203803,19.5047571987835,lstn
ndvi,Quara,13,7,0.250653322285807,0.0113387627988957,15,0.266393831254532,0.26091116844024,0.254805194291944,0.238814124033622,0.236007850670316,ndvi
savi,Quara,13,7,0.147439835123979,0.00707709122830552,15,0.158518896669231,0.152616631788742,0.147144531954026,0.141299826374028,0.136657813514906,savi
evi,Quara,13,7,0.131578194160323,0.00671238069937953,15,0.1421621297023,0.136209217125501,0.131260951035157,0.125908234246053,0.12113566317854,evi
ndwi5,Quara,13,7,-0.126870105442723,0.0047425820355544,15,-0.121009942567381,-0.123035529209918,-0.125117383467906,-0.131608683370611,-0.136292233292079,ndwi5
ndwi6,Quara,13,7,-0.118155067290788,0.00899722646006153,15,-0.106627866056841,-0.108634852180741,-0.118450798298193,-0.124933182536741,-0.134431970253893,ndwi6
tmpart,Quara,13,8,0.260436167027826,0.65487064906159,15,2.2051833708332,0.0301367447102176,0,0,0,tmpart
tmpac,Quara,13,8,5.12912336393371,11.4795789296496,15,42.7880639865329,3.38455922508717,0.376022688909187,0.0131724955375302,0,tmpac
totprec,Quara,13,8,5.1040551846731,11.4911045343783,15,42.7880639865329,3.38455922508717,0.222730250641128,0,0,pmmc
lst_day,Quara,13,8,42.9831473595656,2.06629950209174,15,47.7788533569024,44.3666199305497,43.0920139680247,41.38819655892,39.7945780307093,lstd
lst_mean,Quara,13,8,32.8874461161523,1.33742579629483,15,36.221433950814,33.4642550755039,33.1198221304944,32.2581212295509,30.9110776269259,lstm
lst_night,Quara,13,8,22.7917448762472,0.928195569416899,15,24.6640145441596,23.1280459069154,22.6858582202124,22.0555357847195,21.4954008107971,lstn
ndvi,Quara,13,8,0.244078628351318,0.0114059822856845,15,0.260100150262119,0.253348169054731,0.246752636261194,0.234019700775677,0.226027612389258,ndvi
savi,Quara,13,8,0.145648719171494,0.00684781972073114,15,0.156953163080917,0.150639182080426,0.146118077343148,0.139088847127816,0.136764731564252,savi
evi,Quara,13,8,0.129874627266161,0.00646513878274963,15,0.140661051779997,0.134282641877257,0.130478513363081,0.123812021011976,0.121282136010574,evi
ndwi5,Quara,13,8,-0.125073376029271,0.00516362138069665,15,-0.117574973464596,-0.121443462867874,-0.123971004336581,-0.129524923860429,-0.133937450698903,ndwi5
ndwi6,Quara,13,8,-0.118253949513835,0.0096259659551256,15,-0.108522368735989,-0.109467030098201,-0.116837586943385,-0.12639301241402,-0.138536743603812,ndwi6
tmpart,Quara,13,9,0.692081893515235,1.90685349411096,15,7.49497133943069,0.416063313800722,0.0618320881685261,0,0,tmpart
tmpac,Quara,13,9,10.2456773104583,18.6311078444208,15,52.4978075737036,17.3561007662369,0.266709932098387,5.532996981891e-4,0,tmpac
totprec,Quara,13,9,8.36710926497482,18.107035485011,15,52.4978075737036,1.03578708129523,0.232635630981126,0,0,pmmc
lst_day,Quara,13,9,43.5795658262068,2.27464418173852,15,48.4624535367835,45.1940524879128,43.9212156318347,41.5616928185539,39.8535990996102,lstd
lst_mean,Quara,13,9,33.3001121249759,1.43726332813982,15,35.4576034036815,34.5103895000856,33.3441961073085,32.1981272993618,30.2771539821838,lstm
lst_night,Quara,13,9,23.021743397314,1.1304034307632,15,24.8704930044146,23.6794875758025,23.1118166343508,22.473091778388,20.7007089045041,lstn
ndvi,Quara,13,9,0.24004512721148,0.0108850822877067,15,0.258344124442257,0.249069014208872,0.23995442460024,0.231489282299821,0.221304774059498,ndvi
savi,Quara,13,9,0.144637281559506,0.00682050343264097,15,0.157240803236827,0.149051199044286,0.144924899382794,0.139174903182422,0.134618164926922,savi
evi,Quara,13,9,0.128822469272214,0.00644352522748674,15,0.14078402727958,0.132726696029176,0.129017200431067,0.123805506675855,0.119454301123638,evi
ndwi5,Quara,13,9,-0.125019458532168,0.00454316691571632,15,-0.116853351357458,-0.121905601580431,-0.124951555890746,-0.127680816650997,-0.133901265771352,ndwi5
ndwi6,Quara,13,9,-0.120676281060596,0.00904063063562945,15,-0.109279931718686,-0.113643141602747,-0.119707864876505,-0.126951429028181,-0.140596130614892,ndwi6
tmpart,Quara,13,10,0.418168280926326,0.929858054351182,15,3.47368442996186,0.26531192141972,0.107567365061027,0,0,tmpart
tmpac,Quara,13,10,3.63404252785379,10.9562396561658,15,42.8678228734435,1.82181093913294,0.0549737860878885,0,0,tmpac
totprec,Quara,13,10,3.63404252785379,10.9562396561658,15,42.8678228734435,1.82181093913294,0.0549737860878885,0,0,pmmc
lst_day,Quara,13,10,44.5410749208631,1.34417116404319,15,46.8160978463653,45.3522941355957,44.4158244562657,43.8203825938063,42.3363775854079,lstd
lst_mean,Quara,13,10,33.8951499127742,0.826076204681935,15,35.2127504937085,34.3175823348792,33.8490035905105,33.7710999643915,32.1249091225889,lstm
lst_night,Quara,13,10,23.2339367365281,0.788538996678362,15,24.6303528109944,23.7321371704392,23.1595975008608,22.6560518234791,21.9134406530835,lstn
ndvi,Quara,13,10,0.237126160960343,0.0126654994288615,15,0.267538683057212,0.245951231529398,0.235933049053934,0.23067390031099,0.214313120217078,ndvi
savi,Quara,13,10,0.143672036967589,0.00778989433498699,15,0.162671956132193,0.147516544757575,0.142280441648805,0.139249341496334,0.132171243592133,savi
evi,Quara,13,10,0.127782151004742,0.0072881061867104,15,0.14550094597055,0.13120092249741,0.126608022499251,0.123704262964453,0.116883072488149,evi
ndwi5,Quara,13,10,-0.126821463643699,0.00613325382345288,15,-0.117067521090174,-0.124283786489651,-0.125778499392794,-0.129276078112259,-0.140989133417326,ndwi5
ndwi6,Quara,13,10,-0.12602103615604,0.00958294217716814,15,-0.112870303356595,-0.118609033698456,-0.123781523894678,-0.131110529661492,-0.145851255108807,ndwi6
tmpart,Quara,13,11,1.48342105988682,3.44334879706119,15,13.2890972180988,1.17557850182513,0.0863215515647687,0,0,tmpart
tmpac,Quara,13,11,4.72143143062169,8.52381550812728,15,28.9844621639512,6.7223722346892,0.0934103219700134,0,0,tmpac
totprec,Quara,13,11,4.72143143062169,8.52381550812728,15,28.9844621639512,6.7223722346892,0.0934103219700134,0,0,pmmc
lst_day,Quara,13,11,45.0155855410486,1.17793856064967,15,47.1121111329702,45.9647836815135,45.0460110597257,44.2514695599159,42.6241688663769,lstd
lst_mean,Quara,13,11,34.1633443761225,0.825472749168432,15,35.5185159709478,34.4990102839148,34.1793997854412,33.5611528778598,33.0498495735188,lstm
lst_night,Quara,13,11,23.2956246321111,0.84237029476849,15,25.2348109951898,23.8937094936378,23.0842716221499,22.5690532152075,22.3063007763277,lstn
ndvi,Quara,13,11,0.233867439725449,0.0143979802557118,15,0.269682262311393,0.241480665177805,0.231556810845592,0.228808782554542,0.20717302698634,ndvi
savi,Quara,13,11,0.143314052091421,0.00834113885117544,15,0.163825416616048,0.146939582035367,0.140813358547734,0.138736369951244,0.132838671957393,savi
evi,Quara,13,11,0.127373667696117,0.0077087167405002,15,0.146256677461686,0.130626966240841,0.124804395383509,0.123116539313819,0.117521960909744,evi
ndwi5,Quara,13,11,-0.126601475838947,0.00707791838831878,15,-0.114687631286153,-0.122640758586852,-0.127028660551248,-0.130406066009848,-0.141881966596961,ndwi5
ndwi6,Quara,13,11,-0.127891439794558,0.0104741121299449,15,-0.113283133257648,-0.120412908324409,-0.127916960487516,-0.135172364270597,-0.148838895358926,ndwi6
tmpart,Quara,13,12,0.131940425644007,0.269688047590567,15,1.03862858174813,0.145445007738608,0.0146652358763873,0,0,tmpart
tmpac,Quara,13,12,4.83871651163604,14.529322418827,15,55.4861960308047,0.309059984327715,0,0,0,tmpac
totprec,Quara,13,12,4.83871651163604,14.529322418827,15,55.4861960308047,0.309059984327715,0,0,0,pmmc
lst_day,Quara,13,12,45.5890808054672,1.56521173663695,15,48.2511113900506,46.6178982533581,45.3799287683732,44.8302048381997,42.2123734219852,lstd
lst_mean,Quara,13,12,34.5283010802987,0.913779479777143,15,35.657147310491,35.310881798118,34.6146535317277,34.2849161916862,32.0603596598908,lstm
lst_night,Quara,13,12,23.4736191549644,0.83784150166105,15,25.3439021437247,23.9429507477785,23.4218462738734,23.1014929930817,21.9083458767467,lstn
ndvi,Quara,13,12,0.232628746188389,0.0151373693746406,15,0.264760054038521,0.241761089409069,0.230741148170057,0.226000530022738,0.20189544652093,ndvi
savi,Quara,13,12,0.145006567378761,0.00949685877006383,15,0.164221475106557,0.148168820075818,0.14341765600939,0.138439847652434,0.131480961156275,savi
evi,Quara,13,12,0.129058275395785,0.00919855974737934,15,0.149490325388812,0.131720644729736,0.127374843961562,0.122726350589593,0.11682307156273,evi
ndwi5,Quara,13,12,-0.1261362132952,0.00670809609613661,15,-0.113133536013163,-0.122440039558758,-0.12748614402678,-0.131091731702434,-0.138313941147298,ndwi5
ndwi6,Quara,13,12,-0.128176032864081,0.0117105127858476,15,-0.112829561168651,-0.119225792275702,-0.125118696327997,-0.13662635990435,-0.151428020376615,ndwi6
tmpart,Quara,13,13,0.490453395694766,0.71988454951113,15,2.30885257258171,1.129208339972,0.0451214570878156,0,0,tmpart
tmpac,Quara,13,13,2.46456268496012,6.30425321149699,15,21.4791119351441,0.602236622841493,0.0066053210390462,0,0,tmpac
totprec,Quara,13,13,2.46456268496012,6.30425321149699,15,21.4791119351441,0.602236622841493,0.0066053210390462,0,0,pmmc
lst_day,Quara,13,13,47.2912091173055,1.38321707302788,15,49.1730656225311,48.2410175971463,47.3728430429198,46.7899036114544,43.4637898867464,lstd
lst_mean,Quara,13,13,35.682356964292,1.00320529320326,15,37.4768260627223,36.2619738161812,35.9522380127319,34.835865783458,33.8267428395682,lstm
lst_night,Quara,13,13,24.082028340768,1.15486205396773,15,25.8914178035006,24.7771965827144,24.3169844528287,23.4484124752763,22.0840694334305,lstn
ndvi,Quara,13,13,0.22876084409191,0.0127376641660735,15,0.259491018017106,0.236906561262642,0.226853117540476,0.219111825926864,0.207209821565758,ndvi
savi,Quara,13,13,0.143722779031171,0.00788209634810476,15,0.16245258863207,0.146531649774646,0.143961342612366,0.138935507049052,0.130064216146648,savi
evi,Quara,13,13,0.127813796649346,0.00733598124680909,15,0.144981736399578,0.130216867433057,0.128792123596337,0.123244215788029,0.115207887991831,evi
ndwi5,Quara,13,13,-0.125440553232658,0.00591004306583143,15,-0.114528077966667,-0.123258386926512,-0.125299921134605,-0.129348682437532,-0.137820921857917,ndwi5
ndwi6,Quara,13,13,-0.13031034561331,0.0106855250307393,15,-0.117633795307024,-0.120738479622916,-0.12954681708975,-0.137656588368081,-0.154134025805395,ndwi6
tmpart,Quara,13,14,2.59513051933328,5.63679854774437,15,21.4470561051802,3.09403346185674,0.246651740233745,0,0,tmpart
tmpac,Quara,13,14,0.289373337305791,0.587478071329712,15,1.98818399091569,0.428355720162542,0,0,0,tmpac
totprec,Quara,13,14,0.647091373398053,1.42924719258449,15,5.36577054138392,0.601011897148143,0,0,0,pmmc
lst_day,Quara,13,14,48.019408979444,1.20924076229001,15,49.9315528379295,49.2321857703055,47.856011795229,47.0563645802303,46.055482354424,lstd
lst_mean,Quara,13,14,36.084188041904,0.889551682113304,15,37.5990132384101,36.6933988925115,36.0634920448048,35.4966909647432,34.4933025005145,lstm
lst_night,Quara,13,14,24.1554730257,0.990426855605894,15,26.1279144554564,24.6677799219075,24.2714762657628,23.4184646024602,22.4874058661291,lstn
ndvi,Quara,13,14,0.226745502689882,0.0124742075112204,15,0.254087041412096,0.236050780183466,0.226478675534584,0.216616817415223,0.209699751418331,ndvi
savi,Quara,13,14,0.14392976592838,0.00828333817856459,15,0.161661995670957,0.148425977428486,0.14527150078569,0.137553411487543,0.127661873761845,savi
evi,Quara,13,14,0.127910929954521,0.00753377968680471,15,0.144219290759892,0.131999738584023,0.128689911750128,0.121757809036837,0.113668334557077,evi
ndwi5,Quara,13,14,-0.125302645204599,0.00770400504735804,15,-0.114489161965636,-0.121304871505148,-0.125368249330331,-0.126790258540543,-0.149110094631619,ndwi5
ndwi6,Quara,13,14,-0.131341235652111,0.0103241563533866,15,-0.117908645222339,-0.123530632784744,-0.129150790065899,-0.137975840065643,-0.156260983827675,ndwi6
tmpart,Quara,13,15,6.57836617709461,11.4447902814056,15,38.8895166561808,5.58122585464258,1.53256088496096,0.301954286205796,0,tmpart
tmpac,Quara,13,15,0.171823363710404,0.309593244865362,15,1.12857020003809,0.192719167031788,0.0303046413417886,0,0,tmpac
totprec,Quara,13,15,1.47961078024528,5.13969665317404,15,20.0262931989422,0.192719167031788,0.0303046413417886,0,0,pmmc
lst_day,Quara,13,15,47.701569278807,0.924027338795392,15,49.8071840230146,48.2483569558166,47.373809758415,47.0126668339814,46.1361147904455,lstd
lst_mean,Quara,13,15,36.0926058527338,0.652457036937481,15,37.2366819484663,36.4848950445184,36.193135734499,35.7339089142387,34.7732497933189,lstm
lst_night,Quara,13,15,24.4919715616249,1.13058086113138,15,26.2714738210736,25.5503443166019,24.6246174028162,23.5879985463545,22.2273123794889,lstn
ndvi,Quara,13,15,0.228584423359183,0.0146415422033524,15,0.256724040972486,0.239431585809418,0.227217468558413,0.215805901584332,0.210002267236475,ndvi
savi,Quara,13,15,0.146195183193544,0.00875596149456579,15,0.163649401902707,0.153185399819707,0.146101514080529,0.137289699838684,0.134583561043632,savi
evi,Quara,13,15,0.129959771718956,0.0081228889203684,15,0.14618819836320401,0.136605151052919,0.129804798268275,0.121508131876034,0.119303666342197,evi
ndwi5,Quara,13,15,-0.125871412025048,0.00917759448718977,15,-0.115123425261717,-0.120360088659141,-0.12534896530497,-0.128745532434133,-0.154975011822009,ndwi5
ndwi6,Quara,13,15,-0.131270953079656,0.0113319130517184,15,-0.117421980147958,-0.121366640514082,-0.130061398302678,-0.137707431454847,-0.159006862063367,ndwi6
tmpart,Quara,13,16,6.8494141611298,10.872658745179,15,36.8755516448391,12.0230690065776,0.278207229079952,0.145416559214791,0.00967605288715841,tmpart
tmpac,Quara,13,16,0.0996826462664644,0.175850681645841,15,0.533202635471694,0.173600214394106,0,0,0,tmpac
totprec,Quara,13,16,0.580232081977739,1.91948872495643,15,7.49204394226477,0.173600214394106,0,0,0,pmmc
lst_day,Quara,13,16,46.835317772634,1.73669347729383,15,48.8734432465555,48.1726057496578,47.0959305509764,46.4745947203247,43.0700934775864,lstd
lst_mean,Quara,13,16,35.7510141669792,1.17443475719066,15,37.4408682511044,36.9329392475124,35.8002236836405,34.9542257100386,33.5690365979282,lstm
lst_night,Quara,13,16,24.6666172795245,0.948398479958969,15,26.0082932152168,25.6781195284205,24.4453689251348,24.0968475806747,23.1360722746044,lstn
ndvi,Quara,13,16,0.231976890334484,0.020995944702751,15,0.277260624827318,0.241423567122118,0.227986938820523,0.214276387631694,0.208932256524346,ndvi
savi,Quara,13,16,0.147662470631328,0.0121367076682271,15,0.173185934590242,0.152946780150936,0.146900481495412,0.138174601686686,0.132712865825303,savi
evi,Quara,13,16,0.131405382737539,0.01135257872969,15,0.155306324400704,0.136477120890485,0.130873863088967,0.122282718021883,0.118381450252647,evi
ndwi5,Quara,13,16,-0.126033243540437,0.00726288311179606,15,-0.115889403056375,-0.12049271555303,-0.126808570748956,-0.130060479611589,-0.143621404391971,ndwi5
ndwi6,Quara,13,16,-0.13099183581071,0.0119970248099404,15,-0.115071857611859,-0.121020249507292,-0.126683240484204,-0.138236501382762,-0.159154563938967,ndwi6
tmpart,Quara,13,17,7.36882236001647,10.204059958573,15,27.0735027910204,11.1735802025352,3.20014095981759,0.109945576058555,0,tmpart
tmpac,Quara,13,17,0.689433267885461,1.55081134731466,15,6.02632904567442,0.914353027844562,0.0537836825305137,0,0,tmpac
totprec,Quara,13,17,1.39418089300233,3.27207639082076,15,11.8244436956984,0.914353027844562,0.0537836825305137,0,0,pmmc
lst_day,Quara,13,17,46.4227846366319,1.70013934229681,15,48.9318009967438,47.7891157522111,46.5930173800104,44.7767111341971,43.5385432464749,lstd
lst_mean,Quara,13,17,35.611328382676,1.05631671673058,15,37.2836990358568,36.5441571216894,35.4912425325741,34.7344091502218,34.167480170895,lstm
lst_night,Quara,13,17,24.8002087403798,0.972703425017501,15,26.6660526045468,25.3588568228568,25.0961420016609,23.9900849541191,22.9590499734085,lstn
ndvi,Quara,13,17,0.236747282616339,0.0299089267966396,15,0.303943017468545,0.248269806467043,0.22877596557901,0.215243017875318,0.21053423418914,ndvi
savi,Quara,13,17,0.149150992058658,0.0177212542170914,15,0.189125661581658,0.155711351035002,0.143196780004616,0.136738688188026,0.133037701369823,savi
evi,Quara,13,17,0.13316488453588,0.0167704109882435,15,0.171714820015229,0.138547393865824,0.12724320818648,0.121680599495225,0.11834095089515,evi
ndwi5,Quara,13,17,-0.124368870383732,0.00679725719636989,15,-0.113650946639764,-0.118221782220731,-0.124843280799689,-0.13000678162716,-0.135443174959055,ndwi5
ndwi6,Quara,13,17,-0.127352156503146,0.0158311597355983,15,-0.0940128337726458,-0.115869684934742,-0.124909218632765,-0.141450076480367,-0.153153611540848,ndwi6
tmpart,Quara,13,18,13.5614114542739,18.8311678611937,15,68.4563266727285,15.201784160939,9.15591307346879,0.859685684645026,0.00967605288715841,tmpart
tmpac,Quara,13,18,0.140452449282796,0.252435600138629,15,0.802599989077738,0.154681295528403,0,0,0,tmpac
totprec,Quara,13,18,0.409725228608623,1.03455220967568,15,4.0390916898874,0.246285322372712,0.0248419478056719,0,0,pmmc
lst_day,Quara,13,18,46.5992060050029,1.86247533637388,15,50.1394650710152,47.9641573025832,46.4992113388287,45.6810483437091,42.7964107018038,lstd
lst_mean,Quara,13,18,35.493194345952,1.10883606762866,15,38.0889210660128,36.0803596576807,35.3474276168533,34.7011884363103,33.7068045857463,lstm
lst_night,Quara,13,18,24.3868630194103,1.09768347138079,15,26.0383770372366,25.3560905043156,24.6075047001431,23.2400393882665,22.547812865507,lstn
ndvi,Quara,13,18,0.247400895662695,0.034115815916596,15,0.324469574817379,0.260908202566304,0.239047711032527,0.223011592976188,0.211476738638726,ndvi
savi,Quara,13,18,0.153688241371296,0.0208296654412937,15,0.198945086867567,0.160954959424314,0.149580451113197,0.138011389586479,0.132136447246611,savi
evi,Quara,13,18,0.13744238640116,0.0200275962514445,15,0.182084986187552,0.143619163264734,0.132916272914942,0.123555049173138,0.116361419223245,evi
