wid,woreda,doy,year,lst_day,lst_night,lst_mean
22,Libokemkem,32.0,2012.0,36.562459003895704,14.01863231964386,25.29054566176979
10,Denbia,32.0,2012.0,36.96259755294895,15.219880350720533,26.091238951834725
23,Fogera,32.0,2012.0,37.253573937622654,14.288860165479797,25.771217051551204
24,Farta,32.0,2012.0,35.21486191141929,11.6752881283022,23.4450750198608
25,Lay Gayint,32.0,2012.0,35.80021024269567,13.42372547252024,24.611967857607937
26,Tach Gayint,32.0,2012.0,38.8919107891587,17.150431492379347,28.02117114076903
27,Simada,32.0,2012.0,38.54821769276841,17.418113007267156,27.983165350017757
43,Mekedela,32.0,2012.0,36.746273765037664,15.128893649935858,25.93758370748675
53,Sayint,32.0,2012.0,35.55928327499813,15.216171101205381,25.38772718810173
28,Estea,32.0,2012.0,36.64497038507789,13.30548533236392,24.975227858720928
31,Andabiet,32.0,2012.0,37.96470307611733,15.182100338330496,26.57340170722389
30,Debre Tabor Town,32.0,2012.0,34.554633172746065,11.073506538196863,22.814069855471455
29,Dera,32.0,2012.0,37.78489839986992,14.481943901615178,26.13342115074254
104,Bahir Dar Zuria,32.0,2012.0,36.507452373204835,14.162363363148906,25.334907868176828
137,Bahir Dar Town,32.0,2012.0,35.93084884906372,14.265764697465642,25.0983067732647
105,Yilmana Densa,32.0,2012.0,35.92582483028267,12.80877415842486,24.36729949435381
87,Hulet Iju Enesie,32.0,2012.0,34.58558506003536,11.81062496007442,23.198105010054864
114,Gonji Kolela,32.0,2012.0,38.16865971669204,15.42143234634042,26.795046031516208
109,Dega Damot,32.0,2012.0,32.97746022978354,11.058208130799867,22.01783418029167
106,Mecha,32.0,2012.0,36.63198723406455,12.075557825972554,24.353772530018535
108,Quarit,32.0,2012.0,34.62899459349703,12.780816051983708,23.70490532274037
107,Sekela,32.0,2012.0,35.000249683787,11.601113169400552,23.30068142659375
111,Jabi Tehnan,32.0,2012.0,37.30905247873885,14.094094011775475,25.701573245257194
86,Bibugn,32.0,2012.0,31.6545356557731,9.018818755808528,20.3366772057908
90,Enarji Enawuga,32.0,2012.0,36.67133091532742,13.959832394441358,25.31558165488435
88,Goncha Siso Enese,32.0,2012.0,35.706214117872435,14.273649977533422,24.98993204770292
89,Enebse Sar Mider,32.0,2012.0,38.509412947183,17.907838080159404,28.20862551367124
61,Mehal Sayint,32.0,2012.0,36.552118758004696,16.562551340949828,26.557335049477253
54,Borena,32.0,2012.0,36.635876737016154,16.112665286486692,26.37427101175146
58,Wogedi,32.0,2012.0,37.890949465701574,18.880784074457154,28.38586677007935
52,Legambo,32.0,2012.0,35.38052212640958,7.6361794750308345,21.508350800720237
55,Kelela,32.0,2012.0,38.73798552920938,17.057795600082915,27.89789056464618
62,Legehida,32.0,2012.0,37.26509722152442,12.109441146704418,24.687269184114406
56,Jamma,32.0,2012.0,37.51967095246769,13.401209397195464,25.460440174831604
44,Tenta,32.0,2012.0,35.521644906949305,11.104787476385502,23.31321619166742
51,Dessie Zuria,32.0,2012.0,33.94495981700534,8.303303241958341,21.12413152948185
42,Dawunt,32.0,2012.0,38.317093793810486,17.515724467171918,27.916409130491196
45,Kuta Ber,32.0,2012.0,34.00470704648316,11.797071738196209,22.900889392339707
60,Dessie Town,32.0,2012.0,31.39285961438654,10.066065819572891,20.729462716979715
47,Tehulederie,32.0,2012.0,33.120220338184765,13.193946493335252,23.157083415759992
59,Kombolcha Town,32.0,2012.0,33.18398443151895,12.477845009694159,22.83091472060656
50,Alebuko,32.0,2012.0,33.31884961573644,9.967552585556865,21.64320110064664
57,Wore Illu,32.0,2012.0,35.99296216283268,10.061547545829988,23.027254854331364
68,Gishe Rabel,32.0,2012.0,35.06824058848483,10.440024462095401,22.75413252529014
67,Menz Gera Mider,32.0,2012.0,34.3407408057912,7.370967445320361,20.855854125555762
69,Antsokiya Gemza,32.0,2012.0,32.809702383402666,12.40790433458201,22.608803358992333
136,Kemisie Town,32.0,2012.0,34.25147088866192,15.028733401430065,24.640102145045997
71,Menz Mama Mider,32.0,2012.0,33.24723502032297,8.896697303451683,21.071966161887335
84,Menz Lalo Mider,32.0,2012.0,34.45948055862558,10.634686627147628,22.547083592886608
139,Shewa Robit,32.0,2012.0,36.84731308411219,16.312375389408132,26.579844236760163
72,Tarma Ber,32.0,2012.0,32.45961867011474,12.902978499410047,22.681298584762395
73,Mojana Wodera,32.0,2012.0,35.07498601212086,10.743953638399395,22.909469825260103
83,Menz Qeya Gebreal,32.0,2012.0,36.18692521068162,13.60183294728916,24.894379078985374
63,Mida Woremo,32.0,2012.0,38.998733723257594,18.040292076781817,28.5195129000197
64,Merehabete,32.0,2012.0,37.72211516626706,18.696358594121307,28.209236880194158
