wid,woreda,doy,year,totprec
70,Efratana Gidim,328.0,2018.0,0.0
134,Artuma Fursi,328.0,2018.0,0.0
131,Dewa Chefa,328.0,2018.0,0.0
135,Dewa Harewa,328.0,2018.0,0.0
132,Bati,328.0,2018.0,4.911077506189274E-4
138,Aregoba Sp. Wo.,328.0,2018.0,0.0
49,Kalu,328.0,2018.0,2.785462196944616E-4
48,Worebabu,328.0,2018.0,0.003013011078082448
121,Abargelie,328.0,2018.0,0.004018150652154494
33,Raya Kobo,328.0,2018.0,0.0
39,Habru,328.0,2018.0,0.0
38,Guba Lafto,328.0,2018.0,0.0
34,Gidan,328.0,2018.0,0.0
40,Woldia Town,328.0,2018.0,0.0
46,Ambassel,328.0,2018.0,0.0
37,Delanta,328.0,2018.0,0.0
140,Kobo Town,328.0,2018.0,0.0
41,Lasta,328.0,2018.0,0.0
120,Gazgibla,328.0,2018.0,0.0
35,Mekit,328.0,2018.0,0.0
36,Wadla,328.0,2018.0,0.0
32,Bugna,328.0,2018.0,0.0
119,Dehena,328.0,2018.0,0.0
117,Zequala,328.0,2018.0,0.0
118,Seqota,328.0,2018.0,0.0
123,Sekota Town,328.0,2018.0,0.0
122,Sehela,328.0,2018.0,0.047514575482298975
1,Beyeda,328.0,2018.0,0.11089689567830609
2,Janamora,328.0,2018.0,0.034705068543910735
16,Misrak Belesa,328.0,2018.0,0.0
21,Ebinat,328.0,2018.0,0.0
8,Wogera,328.0,2018.0,0.0
15,Mirab Belesa,328.0,2018.0,0.0
3,Debark,328.0,2018.0,0.0
4,Dabat,328.0,2018.0,0.0
19,Tach Armachiho,328.0,2018.0,0.0
6,Tegede,328.0,2018.0,0.009009454229226546
7,Lay Armachiho,328.0,2018.0,0.0
17,Gondar Town,328.0,2018.0,0.002047156108283936
9,Gondar Zuria,328.0,2018.0,0.01206549672573638
22,Libokemkem,328.0,2018.0,0.0
10,Denbia,328.0,2018.0,0.0
23,Fogera,328.0,2018.0,0.0
24,Farta,328.0,2018.0,0.0
25,Lay Gayint,328.0,2018.0,0.0
26,Tach Gayint,328.0,2018.0,0.0
27,Simada,328.0,2018.0,0.0
43,Mekedela,328.0,2018.0,0.0
53,Sayint,328.0,2018.0,0.0
28,Estea,328.0,2018.0,9.17251614330299E-4
31,Andabiet,328.0,2018.0,0.02415912890262644
30,Debre Tabor Town,328.0,2018.0,0.0
29,Dera,328.0,2018.0,0.0
104,Bahir Dar Zuria,328.0,2018.0,0.13446001574737873
137,Bahir Dar Town,328.0,2018.0,0.0
105,Yilmana Densa,328.0,2018.0,0.005012950567755494
87,Hulet Iju Enesie,328.0,2018.0,0.4019309353598711
114,Gonji Kolela,328.0,2018.0,0.0
109,Dega Damot,328.0,2018.0,0.0
106,Mecha,328.0,2018.0,0.0010577434276823267
108,Quarit,328.0,2018.0,0.0
107,Sekela,328.0,2018.0,0.0
111,Jabi Tehnan,328.0,2018.0,0.0
86,Bibugn,328.0,2018.0,0.0
90,Enarji Enawuga,328.0,2018.0,0.0
88,Goncha Siso Enese,328.0,2018.0,0.0
89,Enebse Sar Mider,328.0,2018.0,0.0
61,Mehal Sayint,328.0,2018.0,0.0
54,Borena,328.0,2018.0,0.0
58,Wogedi,328.0,2018.0,0.0
52,Legambo,328.0,2018.0,0.0
55,Kelela,328.0,2018.0,0.0
62,Legehida,328.0,2018.0,0.0
56,Jamma,328.0,2018.0,0.0
44,Tenta,328.0,2018.0,0.0
51,Dessie Zuria,328.0,2018.0,0.0
42,Dawunt,328.0,2018.0,0.0
45,Kuta Ber,328.0,2018.0,0.0
60,Dessie Town,328.0,2018.0,0.0
47,Tehulederie,328.0,2018.0,0.0
59,Kombolcha Town,328.0,2018.0,0.0
50,Alebuko,328.0,2018.0,0.0
57,Wore Illu,328.0,2018.0,0.0
68,Gishe Rabel,328.0,2018.0,0.0
67,Menz Gera Mider,328.0,2018.0,0.0
69,Antsokiya Gemza,328.0,2018.0,0.0
136,Kemisie Town,328.0,2018.0,0.0
71,Menz Mama Mider,328.0,2018.0,0.0
84,Menz Lalo Mider,328.0,2018.0,0.0
139,Shewa Robit,328.0,2018.0,0.0
72,Tarma Ber,328.0,2018.0,0.0
73,Mojana Wodera,328.0,2018.0,0.0
83,Menz Qeya Gebreal,328.0,2018.0,0.0
63,Mida Woremo,328.0,2018.0,0.0
64,Merehabete,328.0,2018.0,0.0
66,Moretina Jiru,328.0,2018.0,0.0
81,Basona Worena,328.0,2018.0,0.021519526735009335
85,Seya Deberna Wayu,328.0,2018.0,0.0
65,Ensarona Wayo,328.0,2018.0,0.0
75,Angolelana Tera,328.0,2018.0,0.0
76,Asagirt,328.0,2018.0,0.0
77,Ankober,328.0,2018.0,2.055263806489212E-5
82,Debre Birehan Town,328.0,2018.0,0.0043288565147758685
79,Berehet,328.0,2018.0,0.0
80,Minjarina Shenkora,328.0,2018.0,0.0
78,Hagere Mariam Kesem,328.0,2018.0,0.0
96,Baso Liben,328.0,2018.0,0.0
93,Debre Elias,328.0,2018.0,0.0
95,Gozamin,328.0,2018.0,0.0078026950938110615
102,Aneded,328.0,2018.0,0.02133736609894675
97,Awabel,328.0,2018.0,0.0
99,Shebel Berenta,328.0,2018.0,0.0
98,Dejen,328.0,2018.0,0.0
92,Debaytelatgen,328.0,2018.0,0.0
91,Enemay,328.0,2018.0,0.0
101,Sinan,328.0,2018.0,0.0
110,Dembecha,328.0,2018.0,0.0
94,Machakel,328.0,2018.0,0.0
100,Debre Markos Town,328.0,2018.0,0.0
116,Finoteselam Town,328.0,2018.0,0.0
112,Burie Zuria,328.0,2018.0,0.0
130,Guagusa Shekudad,328.0,2018.0,0.0
125,Banja,328.0,2018.0,0.0
126,Ankesha,328.0,2018.0,0.0
113,Womberma,328.0,2018.0,0.0
127,Guangua,328.0,2018.0,0.0
13,Quara,328.0,2018.0,0.0
129,Jawi,328.0,2018.0,0.0
115,South Achefer,328.0,2018.0,0.0
124,Dangila,328.0,2018.0,0.0
128,Fagita Lekoma,328.0,2018.0,0.0
103,North Achefer,328.0,2018.0,0.0
14,Alefa,328.0,2018.0,0.0
20,Takusa,328.0,2018.0,0.0
12,Metema,328.0,2018.0,0.0
11,Chilga,328.0,2018.0,0.0
5,Mirab Armachiho,328.0,2018.0,0.0
0,Adarkay,328.0,2018.0,0.016889633761616576
18,Telemt,328.0,2018.0,0.08792687871890416
74,Kewet,329.0,2018.0,0.0
133,Jilie Timuga,329.0,2018.0,0.0
70,Efratana Gidim,329.0,2018.0,0.0
134,Artuma Fursi,329.0,2018.0,0.0
131,Dewa Chefa,329.0,2018.0,0.0
135,Dewa Harewa,329.0,2018.0,0.0
132,Bati,329.0,2018.0,0.006731720260030162
138,Aregoba Sp. Wo.,329.0,2018.0,0.0
49,Kalu,329.0,2018.0,0.031249719786278288
48,Worebabu,329.0,2018.0,0.0016148862710701811
121,Abargelie,329.0,2018.0,0.032250631460055884
33,Raya Kobo,329.0,2018.0,0.7977910592069569
39,Habru,329.0,2018.0,0.0
38,Guba Lafto,329.0,2018.0,0.004368469527479443
34,Gidan,329.0,2018.0,0.36297734453780633
40,Woldia Town,329.0,2018.0,0.0
46,Ambassel,329.0,2018.0,0.0
37,Delanta,329.0,2018.0,0.6337187394189371
140,Kobo Town,329.0,2018.0,0.0
41,Lasta,329.0,2018.0,0.0
120,Gazgibla,329.0,2018.0,0.0
35,Mekit,329.0,2018.0,0.0
36,Wadla,329.0,2018.0,0.0
32,Bugna,329.0,2018.0,0.0
119,Dehena,329.0,2018.0,0.0
117,Zequala,329.0,2018.0,0.00235882689267678
118,Seqota,329.0,2018.0,0.0
123,Sekota Town,329.0,2018.0,0.0
122,Sehela,329.0,2018.0,0.028049753073493028
1,Beyeda,329.0,2018.0,0.18051378078840322
2,Janamora,329.0,2018.0,0.03232008909664987
16,Misrak Belesa,329.0,2018.0,0.0
21,Ebinat,329.0,2018.0,4.1887660074730775
8,Wogera,329.0,2018.0,0.0
15,Mirab Belesa,329.0,2018.0,0.0
3,Debark,329.0,2018.0,0.0
4,Dabat,329.0,2018.0,0.0
19,Tach Armachiho,329.0,2018.0,0.0
6,Tegede,329.0,2018.0,0.011781593944402289
7,Lay Armachiho,329.0,2018.0,0.0
17,Gondar Town,329.0,2018.0,0.0
9,Gondar Zuria,329.0,2018.0,0.0
22,Libokemkem,329.0,2018.0,0.0
10,Denbia,329.0,2018.0,0.0
23,Fogera,329.0,2018.0,0.0
24,Farta,329.0,2018.0,1.0440903667288444
25,Lay Gayint,329.0,2018.0,0.35333181949462383
26,Tach Gayint,329.0,2018.0,0.0018505078424222341
27,Simada,329.0,2018.0,1.5505498292093479E-4
43,Mekedela,329.0,2018.0,3.8418666957430054
53,Sayint,329.0,2018.0,0.3576608884102832
28,Estea,329.0,2018.0,0.030092914593838477
31,Andabiet,329.0,2018.0,0.0
30,Debre Tabor Town,329.0,2018.0,0.0
29,Dera,329.0,2018.0,0.0
104,Bahir Dar Zuria,329.0,2018.0,0.0
137,Bahir Dar Town,329.0,2018.0,0.0
105,Yilmana Densa,329.0,2018.0,0.0
87,Hulet Iju Enesie,329.0,2018.0,1.7539430164869492
114,Gonji Kolela,329.0,2018.0,0.9323563078832491
109,Dega Damot,329.0,2018.0,0.9392838086640699
106,Mecha,329.0,2018.0,0.38228069754365657
108,Quarit,329.0,2018.0,0.0
107,Sekela,329.0,2018.0,0.0
111,Jabi Tehnan,329.0,2018.0,0.0
86,Bibugn,329.0,2018.0,1.4528683378197325
90,Enarji Enawuga,329.0,2018.0,0.0
88,Goncha Siso Enese,329.0,2018.0,0.001798065688232457
89,Enebse Sar Mider,329.0,2018.0,0.0
61,Mehal Sayint,329.0,2018.0,0.0
54,Borena,329.0,2018.0,5.968782204191784E-4
58,Wogedi,329.0,2018.0,0.0
52,Legambo,329.0,2018.0,0.16020117743515652
55,Kelela,329.0,2018.0,0.0
62,Legehida,329.0,2018.0,0.0
56,Jamma,329.0,2018.0,0.0
44,Tenta,329.0,2018.0,2.2299722980605203
51,Dessie Zuria,329.0,2018.0,0.011877530874564848
42,Dawunt,329.0,2018.0,0.2182064847250451
45,Kuta Ber,329.0,2018.0,0.0
60,Dessie Town,329.0,2018.0,0.0
47,Tehulederie,329.0,2018.0,0.0
59,Kombolcha Town,329.0,2018.0,0.0
50,Alebuko,329.0,2018.0,0.0
57,Wore Illu,329.0,2018.0,0.0
68,Gishe Rabel,329.0,2018.0,0.0
67,Menz Gera Mider,329.0,2018.0,0.0
69,Antsokiya Gemza,329.0,2018.0,0.0
136,Kemisie Town,329.0,2018.0,0.0
71,Menz Mama Mider,329.0,2018.0,0.0
84,Menz Lalo Mider,329.0,2018.0,0.0
139,Shewa Robit,329.0,2018.0,0.0
72,Tarma Ber,329.0,2018.0,0.0
73,Mojana Wodera,329.0,2018.0,0.0
83,Menz Qeya Gebreal,329.0,2018.0,0.0
63,Mida Woremo,329.0,2018.0,0.0
64,Merehabete,329.0,2018.0,0.0
66,Moretina Jiru,329.0,2018.0,0.0
81,Basona Worena,329.0,2018.0,0.0
85,Seya Deberna Wayu,329.0,2018.0,0.002369159825314343
65,Ensarona Wayo,329.0,2018.0,0.02765224866109811
75,Angolelana Tera,329.0,2018.0,0.0
76,Asagirt,329.0,2018.0,0.0
77,Ankober,329.0,2018.0,0.0
82,Debre Birehan Town,329.0,2018.0,0.0
79,Berehet,329.0,2018.0,0.4120080540307128
80,Minjarina Shenkora,329.0,2018.0,0.11376470650732494
78,Hagere Mariam Kesem,329.0,2018.0,0.0
96,Baso Liben,329.0,2018.0,0.0
93,Debre Elias,329.0,2018.0,0.0
95,Gozamin,329.0,2018.0,0.0
102,Aneded,329.0,2018.0,0.0
97,Awabel,329.0,2018.0,0.0
99,Shebel Berenta,329.0,2018.0,0.0
98,Dejen,329.0,2018.0,0.0
92,Debaytelatgen,329.0,2018.0,0.0
91,Enemay,329.0,2018.0,0.0
101,Sinan,329.0,2018.0,0.0
110,Dembecha,329.0,2018.0,0.0
94,Machakel,329.0,2018.0,0.0
100,Debre Markos Town,329.0,2018.0,0.0
116,Finoteselam Town,329.0,2018.0,0.0
112,Burie Zuria,329.0,2018.0,0.0
130,Guagusa Shekudad,329.0,2018.0,0.0
125,Banja,329.0,2018.0,0.0
126,Ankesha,329.0,2018.0,0.0
113,Womberma,329.0,2018.0,0.0
127,Guangua,329.0,2018.0,0.0
13,Quara,329.0,2018.0,0.0
129,Jawi,329.0,2018.0,0.0
115,South Achefer,329.0,2018.0,0.005821186901976216
124,Dangila,329.0,2018.0,0.019606250584311796
128,Fagita Lekoma,329.0,2018.0,0.0
103,North Achefer,329.0,2018.0,0.0
14,Alefa,329.0,2018.0,0.0
20,Takusa,329.0,2018.0,0.0
12,Metema,329.0,2018.0,0.0
11,Chilga,329.0,2018.0,0.0
5,Mirab Armachiho,329.0,2018.0,0.0
0,Adarkay,329.0,2018.0,0.0
18,Telemt,329.0,2018.0,8.248311200584159E-4
74,Kewet,330.0,2018.0,10.614681394883842
133,Jilie Timuga,330.0,2018.0,0.3080834564216489
70,Efratana Gidim,330.0,2018.0,0.15607141451309836
134,Artuma Fursi,330.0,2018.0,0.0
131,Dewa Chefa,330.0,2018.0,0.0
135,Dewa Harewa,330.0,2018.0,0.0
132,Bati,330.0,2018.0,0.0
138,Aregoba Sp. Wo.,330.0,2018.0,0.0
49,Kalu,330.0,2018.0,0.0
48,Worebabu,330.0,2018.0,0.0
121,Abargelie,330.0,2018.0,0.3679126992677738
33,Raya Kobo,330.0,2018.0,0.09185588674580326
39,Habru,330.0,2018.0,0.030739772453897297
38,Guba Lafto,330.0,2018.0,0.07873674892216341
34,Gidan,330.0,2018.0,0.07209043743738604
40,Woldia Town,330.0,2018.0,0.15521810622710167
46,Ambassel,330.0,2018.0,0.0028688897033061255
37,Delanta,330.0,2018.0,0.015056780647792957
140,Kobo Town,330.0,2018.0,0.10000000149011612
41,Lasta,330.0,2018.0,0.4359091373462175
120,Gazgibla,330.0,2018.0,0.48962700103464873
35,Mekit,330.0,2018.0,0.35728410563565377
36,Wadla,330.0,2018.0,0.005142913922487342
32,Bugna,330.0,2018.0,5.894730258616644
119,Dehena,330.0,2018.0,3.494933940083321
117,Zequala,330.0,2018.0,0.0797244208249912
118,Seqota,330.0,2018.0,0.14630339824524374
123,Sekota Town,330.0,2018.0,0.030004154055071643
122,Sehela,330.0,2018.0,0.26183410519327077
1,Beyeda,330.0,2018.0,2.660016808160655
2,Janamora,330.0,2018.0,1.3242228972919414
16,Misrak Belesa,330.0,2018.0,0.28182978275128384
21,Ebinat,330.0,2018.0,8.76974334257449
8,Wogera,330.0,2018.0,1.0799465972093776
15,Mirab Belesa,330.0,2018.0,3.555323555449663
3,Debark,330.0,2018.0,0.8776471745140061
4,Dabat,330.0,2018.0,0.7067079764749097
19,Tach Armachiho,330.0,2018.0,0.8952049749126515
6,Tegede,330.0,2018.0,0.147110696755515
7,Lay Armachiho,330.0,2018.0,1.4360324761791667
17,Gondar Town,330.0,2018.0,0.5170284437366073
9,Gondar Zuria,330.0,2018.0,5.186159903128498
22,Libokemkem,330.0,2018.0,19.873538532278815
10,Denbia,330.0,2018.0,0.06277583794709171
23,Fogera,330.0,2018.0,2.620330758552642
24,Farta,330.0,2018.0,5.053996250636385
25,Lay Gayint,330.0,2018.0,2.10003176873994
26,Tach Gayint,330.0,2018.0,0.17234639766999169
27,Simada,330.0,2018.0,1.9447902593109394
43,Mekedela,330.0,2018.0,1.806314111147644
53,Sayint,330.0,2018.0,6.8361288703744005
28,Estea,330.0,2018.0,5.193872950760551
31,Andabiet,330.0,2018.0,6.907268932205674
30,Debre Tabor Town,330.0,2018.0,2.58182040486736
29,Dera,330.0,2018.0,0.9292802026165962
104,Bahir Dar Zuria,330.0,2018.0,0.7700291940590298
137,Bahir Dar Town,330.0,2018.0,0.00893339438402255
105,Yilmana Densa,330.0,2018.0,9.434057886907265
87,Hulet Iju Enesie,330.0,2018.0,1.5702812036026688
114,Gonji Kolela,330.0,2018.0,1.5945086707146419
109,Dega Damot,330.0,2018.0,1.5719753814355013
106,Mecha,330.0,2018.0,9.2344267949899
108,Quarit,330.0,2018.0,1.9639447826924694
107,Sekela,330.0,2018.0,3.2578860842767368
111,Jabi Tehnan,330.0,2018.0,0.15392497853749376
86,Bibugn,330.0,2018.0,2.9030597418400235
90,Enarji Enawuga,330.0,2018.0,0.096965768907086
88,Goncha Siso Enese,330.0,2018.0,0.26621012932690036
89,Enebse Sar Mider,330.0,2018.0,4.794579697999345
61,Mehal Sayint,330.0,2018.0,8.620818635785188
54,Borena,330.0,2018.0,2.3612744599957023
58,Wogedi,330.0,2018.0,0.0010966046513416216
52,Legambo,330.0,2018.0,1.82878386450991
55,Kelela,330.0,2018.0,0.0
62,Legehida,330.0,2018.0,0.1118984236068201
56,Jamma,330.0,2018.0,0.0
44,Tenta,330.0,2018.0,1.8901323567225472
51,Dessie Zuria,330.0,2018.0,0.0
42,Dawunt,330.0,2018.0,7.160988008065119E-4
45,Kuta Ber,330.0,2018.0,0.0
60,Dessie Town,330.0,2018.0,0.0
47,Tehulederie,330.0,2018.0,0.0
59,Kombolcha Town,330.0,2018.0,0.0
50,Alebuko,330.0,2018.0,0.0
57,Wore Illu,330.0,2018.0,0.0
68,Gishe Rabel,330.0,2018.0,0.0
67,Menz Gera Mider,330.0,2018.0,0.0
69,Antsokiya Gemza,330.0,2018.0,0.0
136,Kemisie Town,330.0,2018.0,0.0
71,Menz Mama Mider,330.0,2018.0,0.0
84,Menz Lalo Mider,330.0,2018.0,0.0
139,Shewa Robit,330.0,2018.0,4.754186168777237
72,Tarma Ber,330.0,2018.0,10.777834067360034
73,Mojana Wodera,330.0,2018.0,0.052980721792008655
83,Menz Qeya Gebreal,330.0,2018.0,0.0
63,Mida Woremo,330.0,2018.0,0.0
64,Merehabete,330.0,2018.0,0.0
66,Moretina Jiru,330.0,2018.0,0.0
81,Basona Worena,330.0,2018.0,0.20589560233962678
85,Seya Deberna Wayu,330.0,2018.0,0.015769521314442415
65,Ensarona Wayo,330.0,2018.0,0.19975048817384658
75,Angolelana Tera,330.0,2018.0,9.014570879115618E-4
76,Asagirt,330.0,2018.0,0.36761772001791854
77,Ankober,330.0,2018.0,3.608027583651321
82,Debre Birehan Town,330.0,2018.0,0.08524128325726285
79,Berehet,330.0,2018.0,5.759808663172289
80,Minjarina Shenkora,330.0,2018.0,0.5065742176547761
78,Hagere Mariam Kesem,330.0,2018.0,0.0013600552922457445
96,Baso Liben,330.0,2018.0,3.7440600510730326
93,Debre Elias,330.0,2018.0,4.703815595612185
95,Gozamin,330.0,2018.0,2.8018876903285554
102,Aneded,330.0,2018.0,0.2528762256605855
97,Awabel,330.0,2018.0,0.02547795703382516
99,Shebel Berenta,330.0,2018.0,0.0
98,Dejen,330.0,2018.0,4.892851262319617E-5
92,Debaytelatgen,330.0,2018.0,0.1049259565071398
91,Enemay,330.0,2018.0,0.0
101,Sinan,330.0,2018.0,0.3772189601581674
110,Dembecha,330.0,2018.0,0.03829721991630892
94,Machakel,330.0,2018.0,0.09748318288891937
100,Debre Markos Town,330.0,2018.0,0.7245806281082502
116,Finoteselam Town,330.0,2018.0,0.4697762270056034
112,Burie Zuria,330.0,2018.0,0.6603946955060719
130,Guagusa Shekudad,330.0,2018.0,0.19486858893917575
125,Banja,330.0,2018.0,0.5435932640384437
126,Ankesha,330.0,2018.0,0.2010227848044039
113,Womberma,330.0,2018.0,0.48415648473931744
127,Guangua,330.0,2018.0,0.014696959774865365
13,Quara,330.0,2018.0,0.024962286759857316
129,Jawi,330.0,2018.0,0.012379340620800686
115,South Achefer,330.0,2018.0,1.1056748747176124
124,Dangila,330.0,2018.0,1.5728126331390753
128,Fagita Lekoma,330.0,2018.0,2.5865477827379557
103,North Achefer,330.0,2018.0,0.1006429493565167
14,Alefa,330.0,2018.0,0.1731303497793017
20,Takusa,330.0,2018.0,0.08074113019408538
12,Metema,330.0,2018.0,0.2758718154706324
11,Chilga,330.0,2018.0,0.2764787079478685
5,Mirab Armachiho,330.0,2018.0,0.08131662572004839
0,Adarkay,330.0,2018.0,1.3610431467603583
18,Telemt,330.0,2018.0,2.7832634787734167
74,Kewet,331.0,2018.0,0.048453743888774735
133,Jilie Timuga,331.0,2018.0,0.0
70,Efratana Gidim,331.0,2018.0,0.09776131465063724
134,Artuma Fursi,331.0,2018.0,0.22418041630020893
131,Dewa Chefa,331.0,2018.0,0.3744881636655312
135,Dewa Harewa,331.0,2018.0,0.4017935683780547
132,Bati,331.0,2018.0,0.0
138,Aregoba Sp. Wo.,331.0,2018.0,0.018664592045037835
49,Kalu,331.0,2018.0,0.0030219065091882827
48,Worebabu,331.0,2018.0,0.0015193348242135796
121,Abargelie,331.0,2018.0,0.07301807479008761
33,Raya Kobo,331.0,2018.0,9.736944709350747E-4
39,Habru,331.0,2018.0,0.36717302693787474
38,Guba Lafto,331.0,2018.0,0.23879483835515575
34,Gidan,331.0,2018.0,0.0
40,Woldia Town,331.0,2018.0,0.34034844051474716
46,Ambassel,331.0,2018.0,0.1888472940188501
37,Delanta,331.0,2018.0,0.033450618370212806
140,Kobo Town,331.0,2018.0,0.0
41,Lasta,331.0,2018.0,0.0
120,Gazgibla,331.0,2018.0,0.0
35,Mekit,331.0,2018.0,0.0022515767063820092
36,Wadla,331.0,2018.0,0.05303800708754588
32,Bugna,331.0,2018.0,0.0
119,Dehena,331.0,2018.0,0.0
117,Zequala,331.0,2018.0,0.003085347531995385
118,Seqota,331.0,2018.0,0.0
123,Sekota Town,331.0,2018.0,0.0
122,Sehela,331.0,2018.0,0.043538824886780465
1,Beyeda,331.0,2018.0,1.21700504973062
2,Janamora,331.0,2018.0,0.2686345422202402
16,Misrak Belesa,331.0,2018.0,0.0031059740425553053
21,Ebinat,331.0,2018.0,0.013151290207043588
8,Wogera,331.0,2018.0,0.8842242604713714
15,Mirab Belesa,331.0,2018.0,0.09687236518946196
3,Debark,331.0,2018.0,1.5374183399656016
4,Dabat,331.0,2018.0,4.410059840716157
19,Tach Armachiho,331.0,2018.0,3.9387282591151687
6,Tegede,331.0,2018.0,4.099739533708316
7,Lay Armachiho,331.0,2018.0,5.434649020339834
17,Gondar Town,331.0,2018.0,1.501315067871825
9,Gondar Zuria,331.0,2018.0,0.09252717728619857
22,Libokemkem,331.0,2018.0,0.11722131817310315
10,Denbia,331.0,2018.0,0.7567404277113925
23,Fogera,331.0,2018.0,0.5274527859190387
24,Farta,331.0,2018.0,1.228649618370188
25,Lay Gayint,331.0,2018.0,0.005400552981703512
26,Tach Gayint,331.0,2018.0,0.004946398679469872
27,Simada,331.0,2018.0,0.0038193027432842203
43,Mekedela,331.0,2018.0,0.0
53,Sayint,331.0,2018.0,3.994808478883564E-4
28,Estea,331.0,2018.0,0.013347409397639521
31,Andabiet,331.0,2018.0,0.06338245597709098
30,Debre Tabor Town,331.0,2018.0,5.987462154652153
29,Dera,331.0,2018.0,0.11973420905162516
104,Bahir Dar Zuria,331.0,2018.0,0.4718081290870073
137,Bahir Dar Town,331.0,2018.0,0.03307667595902247
105,Yilmana Densa,331.0,2018.0,0.7149324564307342
87,Hulet Iju Enesie,331.0,2018.0,0.41180731099832885
114,Gonji Kolela,331.0,2018.0,0.04054302780260655
109,Dega Damot,331.0,2018.0,0.5190516253630313
106,Mecha,331.0,2018.0,2.5168813212788983
108,Quarit,331.0,2018.0,2.6971218057626234
107,Sekela,331.0,2018.0,5.990630911953418
111,Jabi Tehnan,331.0,2018.0,1.5525386092524363
86,Bibugn,331.0,2018.0,0.38249020688711205
90,Enarji Enawuga,331.0,2018.0,0.4142122193782951
88,Goncha Siso Enese,331.0,2018.0,0.18862103200211533
89,Enebse Sar Mider,331.0,2018.0,0.4608620884629801
61,Mehal Sayint,331.0,2018.0,0.005811578961506115
54,Borena,331.0,2018.0,0.08482987418365841
58,Wogedi,331.0,2018.0,0.021484057488987726
52,Legambo,331.0,2018.0,0.0
55,Kelela,331.0,2018.0,0.005474930601022053
62,Legehida,331.0,2018.0,0.0011812648664046245
56,Jamma,331.0,2018.0,0.060160901551593725
44,Tenta,331.0,2018.0,0.0
51,Dessie Zuria,331.0,2018.0,0.0
42,Dawunt,331.0,2018.0,0.0
45,Kuta Ber,331.0,2018.0,0.0
60,Dessie Town,331.0,2018.0,0.0
47,Tehulederie,331.0,2018.0,0.0
59,Kombolcha Town,331.0,2018.0,0.0
50,Alebuko,331.0,2018.0,0.05479727907336008
57,Wore Illu,331.0,2018.0,7.486291180205043E-4
68,Gishe Rabel,331.0,2018.0,0.0576634357347739
67,Menz Gera Mider,331.0,2018.0,0.0308740838768352
69,Antsokiya Gemza,331.0,2018.0,0.2679992751436709
136,Kemisie Town,331.0,2018.0,0.6000000238418579
71,Menz Mama Mider,331.0,2018.0,0.13576259742899782
84,Menz Lalo Mider,331.0,2018.0,0.0016668341773922678
139,Shewa Robit,331.0,2018.0,0.013454050044717728
72,Tarma Ber,331.0,2018.0,0.39047399599384724
73,Mojana Wodera,331.0,2018.0,0.0701997702322613
83,Menz Qeya Gebreal,331.0,2018.0,0.0015131407796635575
63,Mida Woremo,331.0,2018.0,0.14847091808202273
64,Merehabete,331.0,2018.0,0.1684516165415986
66,Moretina Jiru,331.0,2018.0,0.17196198017836864
81,Basona Worena,331.0,2018.0,0.2914611673527765
85,Seya Deberna Wayu,331.0,2018.0,0.29664259843635754
65,Ensarona Wayo,331.0,2018.0,0.39420753936514435
75,Angolelana Tera,331.0,2018.0,0.0036312335555161545
76,Asagirt,331.0,2018.0,0.045508470994457526
77,Ankober,331.0,2018.0,0.6083830652124803
82,Debre Birehan Town,331.0,2018.0,0.9244309923293048
79,Berehet,331.0,2018.0,0.0869980929626737
80,Minjarina Shenkora,331.0,2018.0,0.1061411288883262
78,Hagere Mariam Kesem,331.0,2018.0,0.03274426503384526
96,Baso Liben,331.0,2018.0,0.14729199548164312
93,Debre Elias,331.0,2018.0,0.05518711974482478
95,Gozamin,331.0,2018.0,0.33181585069887787
102,Aneded,331.0,2018.0,0.2510538694017167
97,Awabel,331.0,2018.0,0.1862699456331541
99,Shebel Berenta,331.0,2018.0,0.057016027307261
98,Dejen,331.0,2018.0,0.16555432760428673
92,Debaytelatgen,331.0,2018.0,0.24258308708267612
91,Enemay,331.0,2018.0,0.04949510989292549
101,Sinan,331.0,2018.0,0.5813764583863057
110,Dembecha,331.0,2018.0,0.32067427122341136
94,Machakel,331.0,2018.0,0.5578821785990407
100,Debre Markos Town,331.0,2018.0,1.084185756377108
116,Finoteselam Town,331.0,2018.0,0.960252117791963
112,Burie Zuria,331.0,2018.0,0.40228728741070674
130,Guagusa Shekudad,331.0,2018.0,1.6018845444507983
125,Banja,331.0,2018.0,4.814199352745311
126,Ankesha,331.0,2018.0,1.006631058552583
113,Womberma,331.0,2018.0,0.0791982867531151
127,Guangua,331.0,2018.0,0.6871888727204206
13,Quara,331.0,2018.0,0.2808396683658368
129,Jawi,331.0,2018.0,0.5691276029440121
115,South Achefer,331.0,2018.0,1.5503979433622066
124,Dangila,331.0,2018.0,3.67160567473019
128,Fagita Lekoma,331.0,2018.0,6.561017755519172
103,North Achefer,331.0,2018.0,0.21687156655565118
14,Alefa,331.0,2018.0,0.190528621097675
20,Takusa,331.0,2018.0,1.9214557873597675
12,Metema,331.0,2018.0,1.075125498762173
11,Chilga,331.0,2018.0,4.376963645152521
5,Mirab Armachiho,331.0,2018.0,0.10221230374500699
0,Adarkay,331.0,2018.0,0.1623785106450375
18,Telemt,331.0,2018.0,0.3768766472058301
74,Kewet,332.0,2018.0,0.24298463279865778
133,Jilie Timuga,332.0,2018.0,2.963702637156346
70,Efratana Gidim,332.0,2018.0,3.308045288522659
134,Artuma Fursi,332.0,2018.0,4.070591137811324
